RegionID,RegionName,State,SizeRank,rent_yoy_gr_2016_2018,rent_3yravg_yoy_gr_2014_2018,value_yoy_gr_2016_2018,value_3yravg_yoy_gr_2014_2018,price_to_rent_avg_201709_201808,price_to_rent_3yravg_2015_2018,pct_reduced_yoy_gr_2016_2018,pct_reduced_3yravg_yoy_gr_2014_2018,sale_price_yoy_gr_2016_2018,sale_price_3yravg_yoy_gr_2014_2018,ptrg_1yr_201709_201808,ptrg_3yr_2014_2018
76490,43054,OH,4213,0.03142122330314212,0.0539153451529078,0.042412545235223156,0.0523815399438138,12.584166666666668,11.861111111111112,0.12240232943347025,-0.013920947339907763,0.010641241729767804,0.03730313493760947,4.004989412811389,2.3340602997119033
71730,32003,FL,4214,0.005461037597143505,0.013469755322257007,0.058015470792211137,0.05210890659644401,13.763333333333334,13.029722222222224,-0.013941216804145326,-0.07698841020886828,0.07294069050979317,0.06302276143160922,25.202780769230547,10.217953484716405
73201,34747,FL,4215,0.014788126478812549,-0.018492989095629887,0.006668817898246747,0.00734609715595651,12.130833333333333,12.047222222222222,-0.12614757478773528,-0.05306599814326469,0.06426167867798317,0.021042922551527028,8.203090060606115,-6.559693119702316
70916,30143,GA,4222,0.026312292358803984,0.02977636990152505,0.09056668378702282,0.06921177396941292,11.339166666666669,10.908333333333333,-0.0214758133502575,0.031019981719579388,0.08791039181531538,0.09084891093959331,4.30945601851852,3.8081091496938697
96330,91214,CA,4223,0.014333248016380808,0.04743047789436239,0.06574089612351056,0.07386177028295285,21.3925,20.65361111111111,0.0034578516120692183,-0.02933740023475906,0.07661861279281082,0.0603630328826974,14.925088839285761,4.51028556946982
94740,85024,AZ,4224,0.025014714537963563,0.03542164286030355,0.0684264810159222,0.06937801234235776,15.529166666666669,15.047222222222224,-0.061145241517248414,0.029467373014132433,0.042789778882304286,0.06278298687176918,6.208012745098026,4.38408989891035
58543,1906,MA,4226,0.035510948905109356,0.054272827809335615,0.09883167459974027,0.08251200158018007,15.194166666666668,14.519444444444446,0.16703579158630197,0.027319893604941418,0.11309124933351877,0.0773113364855567,4.2787273038712055,2.7995900121594692
95073,85737,AZ,4227,0.019652347209920384,0.033987217245142795,0.04673610092416018,0.04608231700001697,15.785833333333334,15.476111111111111,0.0005626896822122546,-0.01959674479285078,0.0906439928786299,0.0322517446619846,8.032543474178363,4.6446383707949295
96784,92284,CA,4229,0.07787597250547632,0.05524301861485894,0.1441653584510728,0.11654404836228771,13.609166666666669,12.831666666666665,0.27163850193234484,0.02434787537080658,0.16064788875872243,0.14531505596002978,1.7475437196896204,2.4635088754918537
99964,98685,WA,4232,0.04975507982583459,0.05357629699391081,0.06999148522077606,0.10004369406346324,15.938333333333334,15.139621212121211,0.2937973586607171,0.043540408994637965,0.08389719067543323,0.11001106432676798,3.203358006684896,2.974885206259178
66246,20152,VA,4237,0.01010675680198113,0.007849990382560755,0.05085107781282853,0.029117127049871124,17.450833333333335,16.98472222222222,-0.01360877647825352,-0.08581869425755201,0.059051234809148985,0.026893458282405136,17.266501683223062,22.230388169775917
61978,11003,NY,4241,0.02121873225546169,0.05268380116648012,0.06981116133665656,0.06939252430328492,12.845833333333333,12.060277777777777,0.6240993059031179,0.06877740078917027,0.05496619083395936,0.06139840938261826,6.054006044600907,2.438289008938567
65730,19053,PA,4250,0.005445818718848029,0.00808218042357553,0.057252025064954845,0.048434020899577886,13.102500000000001,12.522499999999999,-0.008825238791838727,-0.13801536945155088,0.06611262713966766,0.0544620659390922,24.059743220339172,16.211590577439125
64935,17109,PA,4261,0.03273555365784223,0.010910003196684769,0.05235602094240845,0.035943429592895905,10.360833333333334,10.049999999999999,-0.19865863261908515,-0.1295949260869574,0.07084853282259342,0.037497611923602216,3.1650093478260937,9.496636386396007
99566,98106,WA,4263,0.030643552964638963,0.08219897113770351,0.1753531605696949,0.18319834892343922,18.928333333333335,16.909444444444446,1.01561038988546,0.26945003307310716,0.2204399173901711,0.18854044669577963,6.176938214434738,2.302745773012623
